id,sentence_id,jdc,parish,age,conviction_date,charge,state_crime_id,charge_clean_full
722,2,41,ORLEANS,34,2014-12-02,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
723,1,41,ORLEANS,70,1979-08-09,RS 14:30 First Degree Murder,RS 14:30,First Degree Murder
724,1,41,ORLEANS,38,2007-11-09,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
725,1,41,ORLEANS,44,2012-04-12,RS 14:27 Attempt; RS 14:30.1 Second Degree Murder,RS 14:27; RS 14:30.1,Attempt; Second Degree Murder
726,1,41,ORLEANS,45,2007-07-19,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
727,1,41,ORLEANS,38,2015-03-03,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
728,1,41,ORLEANS,35,2011-02-14,RS 14.31 Manslaughter,RS 14.31,Manslaughter
729,1,41,ORLEANS,69,1979-11-18,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
730,1,41,ORLEANS,48,2009-12-11,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
731,1,41,ORLEANS,60,2011-03-28,RS 14:43 Simple (Third Degree) Rape,RS 14:43,Simple (Third Degree) Rape
732,1,41,ORLEANS,52,2013-05-07,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
733,1,41,ORLEANS,45,2011-10-04,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
734,1,41,ORLEANS,48,2015-09-16,RS 14:62.8 Home Invasion,RS 14:62.8,Home Invasion
735,1,41,ORLEANS,64,2016-09-06,RS 15:542.1.4 Failure To Register As A Sex Offender,RS 15:542.1.4,Failure To Register As A Sex Offender
736,1,41,ORLEANS,62,2013-10-21,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
736,2,41,ORLEANS,62,2013-10-21,RS 14:60 Aggravated Burglary,RS 14:60,Aggravated Burglary
737,1,41,ORLEANS,59,2011-03-28,RS 14:43 Simple (Third Degree) Rape,RS 14:43,Simple (Third Degree) Rape
738,1,41,ORLEANS,37,2011-07-25,RS 14:64.4 Second Degree Robbery,RS 14:64.4,Second Degree Robbery
739,1,41,ORLEANS,43,2010-03-11,RS 14.31 Manslaughter,RS 14.31,Manslaughter
740,1,41,ORLEANS,36,2011-08-17,RS 14:27 Attempt; RS 14:30.1 Second Degree Murder,RS 14:27; RS 14:30.1,Attempt; Second Degree Murder
741,1,41,ORLEANS,52,2008-01-24,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
742,1,41,ORLEANS,43,2014-08-13,RS 14:34.1 Second Degree Battery,RS 14:34.1,Second Degree Battery
742,2,41,ORLEANS,43,2014-08-13,RS 14:43 Simple (Third Degree) Rape,RS 14:43,Simple (Third Degree) Rape
743,1,41,ORLEANS,30,2016-03-22,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
744,1,41,ORLEANS,65,1980-12-18,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
745,1,41,ORLEANS,55,1989-06-30,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
745,2,41,ORLEANS,55,1989-06-30,RS 14.27 Attempt; RS 14.44 Aggravated Kidnapping,RS 14.27; RS 14.44,Attempt; Aggravated Kidnapping
746,1,41,ORLEANS,48,2000-11-15,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
747,1,41,ORLEANS,64,2010-12-01,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
747,2,41,ORLEANS,64,2010-12-01,RS 14:27 Attempt; RS 14:30.1 Second Degree Murder,RS 14:27; RS 14:30.1,Attempt; Second Degree Murder
748,1,41,ORLEANS,53,2007-02-06,RS 14:27 Attempt; RS 14:30.1 Second Degree Murder,RS 14:27; RS 14:30.1,Attempt; Second Degree Murder
749,1,41,ORLEANS,60,1999-08-25,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
749,2,41,ORLEANS,60,1999-08-25,"RS 14:42.1 Second Degree Rape, Forcible Rape",RS 14:42.1,"Second Degree Rape, Forcible Rape"
750,1,41,ORLEANS,59,2008-06-17,RS 14:27 Attempt; RS 14:30.1 Second Degree Murder,RS 14:27; RS 14:30.1,Attempt; Second Degree Murder
751,1,41,ORLEANS,51,2004-08-12,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
752,1,41,ORLEANS,42,2009-05-15,RS 14.31 Manslaughter,RS 14.31,Manslaughter
753,1,41,ORLEANS,59,2010-07-21,RS 14:27 Attempt; RS 14.31 Manslaughter,RS 14:27; RS 14.31,Attempt; Manslaughter
754,1,41,ORLEANS,59,2009-03-18,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
755,1,41,ORLEANS,37,2013-03-05,RS 14:27 Attempt; RS 14:30.1 Second Degree Murder,RS 14:27; RS 14:30.1,Attempt; Second Degree Murder
